1969-12-31 18:00:00.00: STATUSTEXT {severity : 1, text : <startup_ground> GROUND START}
1969-12-31 18:00:00.00: STATUSTEXT {severity : 1, text : Demo Servos!}
1969-12-31 18:00:00.00: HEARTBEAT {type : 1, autopilot : 3, base_mode : 1, custom_mode : 16, system_status : 2, mavlink_version : 3}
1969-12-31 18:00:00.00: SYS_STATUS {onboard_control_sensors_present : 4294966283, onboard_control_sensors_enabled : 11, onboard_control_sensors_health : 4294966283, load : 0, voltage_battery : 10080, current_battery : -1, battery_remaining : -1, drop_rate_comm : 0, errors_comm : 0, errors_count1 : 0, errors_count2 : 0, errors_count3 : 0, errors_count4 : 0}
1969-12-31 18:00:00.00: STATUSTEXT {severity : 1, text : Demo Servos!}
1969-12-31 18:00:00.00: PARAM_VALUE {param_id : FORMAT_VERSION, param_value : 13.0, param_type : 4, param_count : 256, param_index : 0}
1969-12-31 18:00:23.23: ATTITUDE {time_boot_ms : 23237, roll : 0.00015656882897, pitch : 0.000118226023915, yaw : 1.78896134457e-05, rollspeed : 6.57763448544e-05, pitchspeed : 0.000267705996521, yawspeed : 0.000893927528523}
1969-12-31 18:00:23.23: AHRS {omegaIx : 0.0, omegaIy : 0.0, omegaIz : 0.0, accel_weight : 0.0, renorm_val : 0.0, error_rp : 0.00119573727716, error_yaw : 0.0}
1969-12-31 18:00:23.23: HWSTATUS {Vcc : 5006, I2Cerr : 0}
1969-12-31 18:00:23.23: WIND {direction : 0.0, speed : 0.0, speed_z : 0.0}
1969-12-31 18:00:23.23: RAW_IMU {time_usec : 23480816, xacc : 2, yacc : 0, zacc : -997, xgyro : 0, ygyro : 2, zgyro : 0, xmag : 0, ymag : 0, zmag : 0}
1969-12-31 18:00:23.48: SCALED_PRESSURE {time_boot_ms : 23481, press_abs : 1020.77001953, press_diff : -0.0135937500745, temperature : 262}
1969-12-31 18:00:23.48: SENSOR_OFFSETS {mag_ofs_x : -75, mag_ofs_y : -22, mag_ofs_z : 59, mag_declination : 0.0, raw_press : 7478349, raw_temp : 8918448, gyro_cal_x : -0.0156067814678, gyro_cal_y : -0.023709481582, gyro_cal_z : 0.0299683660269, accel_cal_x : 0.581445813179, accel_cal_y : 2.14354848862, accel_cal_z : 0.361553192139}
1969-12-31 18:00:23.48: SYS_STATUS {onboard_control_sensors_present : 4294966315, onboard_control_sensors_enabled : 43, onboard_control_sensors_health : 4294966315, load : 285, voltage_battery : 10080, current_battery : -1, battery_remaining : -1, drop_rate_comm : 0, errors_comm : 0, errors_count1 : 0, errors_count2 : 0, errors_count3 : 0, errors_count4 : 0}
1969-12-31 18:00:23.48: MEMINFO {brkval : 6593, freemem : 1591}
1969-12-31 18:00:23.48: MISSION_CURRENT {seq : 0}
1969-12-31 18:00:23.40: GLOBAL_POSITION_INT {time_boot_ms : 23401, lat : 306324130, lon : -964817530, alt : 71400, relative_alt : -9810, vx : 0, vy : 0, vz : 0, hdg : 0}
1969-12-31 18:00:23.48: RC_CHANNELS_SCALED {time_boot_ms : 23485, port : 0, chan1_scaled : -3192, chan2_scaled : 2860, chan3_scaled : -14950, chan4_scaled : 3893, chan5_scaled : 0, chan6_scaled : 0, chan7_scaled : 0, chan8_scaled : 0, rssi : 0}
1969-12-31 18:00:23.48: SERVO_OUTPUT_RAW {time_usec : 23486356, port : 0, servo1_raw : 1494, servo2_raw : 1455, servo3_raw : 973, servo4_raw : 1499, servo5_raw : 1494, servo6_raw : 1500, servo7_raw : 1500, servo8_raw : 1500}
1969-12-31 18:00:23.48: RC_CHANNELS_RAW {time_boot_ms : 23486, port : 0, chan1_raw : 1494, chan2_raw : 1455, chan3_raw : 973, chan4_raw : 1499, chan5_raw : 1494, chan6_raw : 1499, chan7_raw : 1499, chan8_raw : 1918, rssi : 0}
1969-12-31 18:00:23.49: ATTITUDE {time_boot_ms : 23497, roll : 7.82982806413e-06, pitch : 9.24677005969e-05, yaw : -2.63543552137e-05, rollspeed : -0.000926390523091, pitchspeed : 0.00222524022684, yawspeed : -0.000170204308233}
1969-12-31 18:00:23.49: VFR_HUD {airspeed : 0.569261789322, groundspeed : 0.0, heading : 0, throttle : 0, alt : -9.81000041962, climb : 0.0}
1969-12-31 18:00:23.49: AHRS {omegaIx : 0.0, omegaIy : 0.0, omegaIz : 0.0, accel_weight : 0.0, renorm_val : 0.0, error_rp : 0.00150976376608, error_yaw : 0.0}
1969-12-31 18:00:23.49: HWSTATUS {Vcc : 5006, I2Cerr : 0}
1969-12-31 18:00:23.49: WIND {direction : 0.0, speed : 0.0, speed_z : 0.0}
1969-12-31 18:00:23.49: HEARTBEAT {type : 1, autopilot : 3, base_mode : 193, custom_mode : 0, system_status : 4, mavlink_version : 3}
1969-12-31 18:00:23.49: RAW_IMU {time_usec : 23740600, xacc : 0, yacc : 0, zacc : -1001, xgyro : 0, ygyro : 2, zgyro : 0, xmag : 0, ymag : 0, zmag : 0}
1969-12-31 18:00:23.74: SCALED_PRESSURE {time_boot_ms : 23740, press_abs : 1020.77001953, press_diff : -0.0135937500745, temperature : 262}
1969-12-31 18:00:23.74: SENSOR_OFFSETS {mag_ofs_x : -75, mag_ofs_y : -22, mag_ofs_z : 59, mag_declination : 0.0, raw_press : 7478315, raw_temp : 8918570, gyro_cal_x : -0.0156067814678, gyro_cal_y : -0.023709481582, gyro_cal_z : 0.0299683660269, accel_cal_x : 0.581445813179, accel_cal_y : 2.14354848862, accel_cal_z : 0.361553192139}
1969-12-31 18:00:23.74: SYS_STATUS {onboard_control_sensors_present : 4294966315, onboard_control_sensors_enabled : 43, onboard_control_sensors_health : 4294966315, load : 150, voltage_battery : 10080, current_battery : -1, battery_remaining : -1, drop_rate_comm : 0, errors_comm : 0, errors_count1 : 0, errors_count2 : 0, errors_count3 : 0, errors_count4 : 0}
1969-12-31 18:00:23.74: MEMINFO {brkval : 6593, freemem : 1591}
1969-12-31 18:00:23.74: MISSION_CURRENT {seq : 0}
1969-12-31 18:00:23.60: GLOBAL_POSITION_INT {time_boot_ms : 23601, lat : 306324130, lon : -964817530, alt : 71400, relative_alt : -10040, vx : 0, vy : 0, vz : 0, hdg : 0}
1969-12-31 18:00:23.74: RC_CHANNELS_SCALED {time_boot_ms : 23744, port : 0, chan1_scaled : -3228, chan2_scaled : 2860, chan3_scaled : -14950, chan4_scaled : 3893, chan5_scaled : 0, chan6_scaled : 0, chan7_scaled : 0, chan8_scaled : 0, rssi : 0}
1969-12-31 18:00:23.74: SERVO_OUTPUT_RAW {time_usec : 23746332, port : 0, servo1_raw : 1493, servo2_raw : 1455, servo3_raw : 973, servo4_raw : 1499, servo5_raw : 1493, servo6_raw : 1500, servo7_raw : 1500, servo8_raw : 1500}
1969-12-31 18:00:23.74: RC_CHANNELS_RAW {time_boot_ms : 23746, port : 0, chan1_raw : 1494, chan2_raw : 1455, chan3_raw : 973, chan4_raw : 1499, chan5_raw : 1493, chan6_raw : 1499, chan7_raw : 1499, chan8_raw : 1918, rssi : 0}
1969-12-31 18:00:23.75: ATTITUDE {time_boot_ms : 23756, roll : -0.000101757519587, pitch : -6.73490649206e-05, yaw : 1.44978967e-05, rollspeed : -0.000719935225789, pitchspeed : 0.00245639914647, yawspeed : 0.000893976946827}
1969-12-31 18:00:23.75: VFR_HUD {airspeed : 0.195256784558, groundspeed : 0.0, heading : 0, throttle : 0, alt : 4.88000011444, climb : 0.0}
1969-12-31 18:00:23.75: AHRS {omegaIx : 0.0, omegaIy : 0.0, omegaIz : 0.0, accel_weight : 0.0, renorm_val : 0.0, error_rp : 0.00091192277614, error_yaw : 0.0}
1969-12-31 18:00:23.75: HWSTATUS {Vcc : 5006, I2Cerr : 0}
1969-12-31 18:00:23.75: WIND {direction : 0.0, speed : 0.0, speed_z : 0.0}
1969-12-31 18:00:23.75: STATUSTEXT {severity : 1, text : init home}
1969-12-31 18:00:23.75: STATUSTEXT {severity : 1, text : gps alt: 7140}
1969-12-31 18:00:23.75: RAW_IMU {time_usec : 24180288, xacc : -1, yacc : 1, zacc : -998, xgyro : 0, ygyro : 0, zgyro : 0, xmag : 0, ymag : 0, zmag : 0}
1969-12-31 18:00:24.18: SCALED_PRESSURE {time_boot_ms : 24180, press_abs : 1020.7800293, press_diff : -0.00359375006519, temperature : 262}
1969-12-31 18:00:24.18: SENSOR_OFFSETS {mag_ofs_x : -75, mag_ofs_y : -22, mag_ofs_z : 59, mag_declination : 0.0, raw_press : 7478289, raw_temp : 8918749, gyro_cal_x : -0.0156067814678, gyro_cal_y : -0.023709481582, gyro_cal_z : 0.0299683660269, accel_cal_x : 0.581445813179, accel_cal_y : 2.14354848862, accel_cal_z : 0.361553192139}
1969-12-31 18:00:24.18: SYS_STATUS {onboard_control_sensors_present : 4294966315, onboard_control_sensors_enabled : 43, onboard_control_sensors_health : 4294966315, load : 200, voltage_battery : 10080, current_battery : -1, battery_remaining : -1, drop_rate_comm : 0, errors_comm : 0, errors_count1 : 0, errors_count2 : 0, errors_count3 : 0, errors_count4 : 0}
1969-12-31 18:00:24.18: MEMINFO {brkval : 6593, freemem : 1591}
1969-12-31 18:00:24.18: MISSION_CURRENT {seq : 0}
1969-12-31 18:00:23.95: GLOBAL_POSITION_INT {time_boot_ms : 23951, lat : 306324130, lon : -964817530, alt : 71400, relative_alt : 0, vx : 0, vy : 0, vz : 0, hdg : 0}
1969-12-31 18:00:24.18: RC_CHANNELS_SCALED {time_boot_ms : 24184, port : 0, chan1_scaled : -3228, chan2_scaled : 2860, chan3_scaled : -14950, chan4_scaled : 3893, chan5_scaled : 0, chan6_scaled : 0, chan7_scaled : 0, chan8_scaled : 0, rssi : 0}
1969-12-31 18:00:24.18: SERVO_OUTPUT_RAW {time_usec : 24185844, port : 0, servo1_raw : 1493, servo2_raw : 1455, servo3_raw : 973, servo4_raw : 1499, servo5_raw : 1493, servo6_raw : 1500, servo7_raw : 1500, servo8_raw : 1500}
1969-12-31 18:00:24.18: RC_CHANNELS_RAW {time_boot_ms : 24185, port : 0, chan1_raw : 1493, chan2_raw : 1455, chan3_raw : 973, chan4_raw : 1499, chan5_raw : 1493, chan6_raw : 1499, chan7_raw : 1499, chan8_raw : 1918, rssi : 0}
1969-12-31 18:00:24.19: ATTITUDE {time_boot_ms : 24197, roll : -0.00025628352887, pitch : -0.000150978681631, yaw : -0.000102868689282, rollspeed : 0.000298982718959, pitchspeed : 0.000125717269839, yawspeed : -0.000170223385794}
1969-12-31 18:00:24.19: VFR_HUD {airspeed : 0.190169990063, groundspeed : 0.0, heading : 0, throttle : 0, alt : 71.4000015259, climb : -0.00150767667219}
1969-12-31 18:00:24.19: AHRS {omegaIx : 0.0, omegaIy : 0.0, omegaIz : 0.0, accel_weight : 0.0, renorm_val : 0.0, error_rp : 0.00110757444054, error_yaw : 0.0}
1969-12-31 18:00:24.19: HWSTATUS {Vcc : 5006, I2Cerr : 0}
1969-12-31 18:00:24.19: WIND {direction : 0.0, speed : 0.0, speed_z : 0.0}
1969-12-31 18:00:24.19: RAW_IMU {time_usec : 24440132, xacc : 0, yacc : 0, zacc : -999, xgyro : -2, ygyro : 0, zgyro : 0, xmag : 0, ymag : 0, zmag : 0}
1969-12-31 18:00:24.44: SCALED_PRESSURE {time_boot_ms : 24440, press_abs : 1020.77001953, press_diff : -0.0135937500745, temperature : 262}
1969-12-31 18:00:24.44: SENSOR_OFFSETS {mag_ofs_x : -75, mag_ofs_y : -22, mag_ofs_z : 59, mag_declination : 0.0, raw_press : 7478234, raw_temp : 8918850, gyro_cal_x : -0.0156067814678, gyro_cal_y : -0.023709481582, gyro_cal_z : 0.0299683660269, accel_cal_x : 0.581445813179, accel_cal_y : 2.14354848862, accel_cal_z : 0.361553192139}
1969-12-31 18:00:24.44: SYS_STATUS {onboard_control_sensors_present : 4294966315, onboard_control_sensors_enabled : 43, onboard_control_sensors_health : 4294966315, load : 263, voltage_battery : 10080, current_battery : -1, battery_remaining : -1, drop_rate_comm : 0, errors_comm : 0, errors_count1 : 0, errors_count2 : 0, errors_count3 : 0, errors_count4 : 0}
1969-12-31 18:00:24.44: MEMINFO {brkval : 6593, freemem : 1591}
1969-12-31 18:00:24.44: MISSION_CURRENT {seq : 0}
1969-12-31 18:00:24.38: GLOBAL_POSITION_INT {time_boot_ms : 24380, lat : 306324130, lon : -964817530, alt : 71400, relative_alt : 20, vx : 0, vy : 0, vz : 0, hdg : 0}
1969-12-31 18:00:24.44: RC_CHANNELS_SCALED {time_boot_ms : 24443, port : 0, chan1_scaled : -3228, chan2_scaled : 2835, chan3_scaled : -14950, chan4_scaled : 3893, chan5_scaled : 0, chan6_scaled : 0, chan7_scaled : 0, chan8_scaled : 0, rssi : 0}
1969-12-31 18:00:24.44: SERVO_OUTPUT_RAW {time_usec : 24445704, port : 0, servo1_raw : 1493, servo2_raw : 1456, servo3_raw : 973, servo4_raw : 1499, servo5_raw : 1494, servo6_raw : 1500, servo7_raw : 1500, servo8_raw : 1500}
1969-12-31 18:00:24.44: RC_CHANNELS_RAW {time_boot_ms : 24445, port : 0, chan1_raw : 1493, chan2_raw : 1455, chan3_raw : 973, chan4_raw : 1499, chan5_raw : 1494, chan6_raw : 1499, chan7_raw : 1499, chan8_raw : 1918, rssi : 0}
1969-12-31 18:00:24.44: AHRS {omegaIx : 0.0, omegaIy : 0.0, omegaIz : 0.0, accel_weight : 0.0, renorm_val : 0.0, error_rp : 0.000974450143985, error_yaw : 0.0}
1969-12-31 18:00:24.44: HWSTATUS {Vcc : 5006, I2Cerr : 0}
1969-12-31 18:00:24.44: WIND {direction : 0.0, speed : 0.0, speed_z : 0.0}
1969-12-31 18:00:24.44: RAW_IMU {time_usec : 24699876, xacc : -2, yacc : 0, zacc : -1000, xgyro : 2, ygyro : 0, zgyro : 0, xmag : 0, ymag : 0, zmag : 0}
1969-12-31 18:00:24.69: SCALED_PRESSURE {time_boot_ms : 24699, press_abs : 1020.77001953, press_diff : -0.0135937500745, temperature : 262}
1969-12-31 18:00:24.69: SENSOR_OFFSETS {mag_ofs_x : -75, mag_ofs_y : -22, mag_ofs_z : 59, mag_declination : 0.0, raw_press : 7478190, raw_temp : 8918992, gyro_cal_x : -0.0156067814678, gyro_cal_y : -0.023709481582, gyro_cal_z : 0.0299683660269, accel_cal_x : 0.581445813179, accel_cal_y : 2.14354848862, accel_cal_z : 0.361553192139}
1969-12-31 18:00:24.69: SYS_STATUS {onboard_control_sensors_present : 4294966315, onboard_control_sensors_enabled : 43, onboard_control_sensors_health : 4294966315, load : 157, voltage_battery : 10080, current_battery : -1, battery_remaining : -1, drop_rate_comm : 0, errors_comm : 0, errors_count1 : 0, errors_count2 : 0, errors_count3 : 0, errors_count4 : 0}
1969-12-31 18:00:24.69: MEMINFO {brkval : 6593, freemem : 1591}
1969-12-31 18:00:24.69: MISSION_CURRENT {seq : 0}
1969-12-31 18:00:24.58: GLOBAL_POSITION_INT {time_boot_ms : 24580, lat : 306324130, lon : -964817530, alt : 71400, relative_alt : 20, vx : 0, vy : 0, vz : 0, hdg : 35999}
1969-12-31 18:00:24.70: RC_CHANNELS_SCALED {time_boot_ms : 24704, port : 0, chan1_scaled : -3228, chan2_scaled : 2860, chan3_scaled : -14975, chan4_scaled : 3893, chan5_scaled : 0, chan6_scaled : 0, chan7_scaled : 0, chan8_scaled : 0, rssi : 0}
1969-12-31 18:00:24.70: SERVO_OUTPUT_RAW {time_usec : 24705452, port : 0, servo1_raw : 1493, servo2_raw : 1455, servo3_raw : 972, servo4_raw : 1499, servo5_raw : 1493, servo6_raw : 1500, servo7_raw : 1500, servo8_raw : 1500}
1969-12-31 18:00:24.70: RC_CHANNELS_RAW {time_boot_ms : 24706, port : 0, chan1_raw : 1493, chan2_raw : 1455, chan3_raw : 972, chan4_raw : 1499, chan5_raw : 1494, chan6_raw : 1499, chan7_raw : 1499, chan8_raw : 1918, rssi : 0}
1969-12-31 18:00:24.71: ATTITUDE {time_boot_ms : 24716, roll : -0.00110565731302, pitch : -0.000513056584168, yaw : -0.000233534257859, rollspeed : 0.00241641048342, pitchspeed : -0.0007007457898, yawspeed : 0.000894216820598}
1969-12-31 18:00:24.71: AHRS {omegaIx : 0.0, omegaIy : 0.0, omegaIz : 0.0, accel_weight : 0.0, renorm_val : 0.0, error_rp : 0.001062556752, error_yaw : 0.0}
1969-12-31 18:00:24.71: HWSTATUS {Vcc : 5006, I2Cerr : 0}
1969-12-31 18:00:24.71: WIND {direction : 0.0, speed : 0.0, speed_z : 0.0}
1969-12-31 18:00:24.71: HEARTBEAT {type : 1, autopilot : 3, base_mode : 193, custom_mode : 0, system_status : 4, mavlink_version : 3}
1969-12-31 18:00:24.71: RAW_IMU {time_usec : 24960304, xacc : -1, yacc : 0, zacc : -998, xgyro : -5, ygyro : -5, zgyro : -1, xmag : 0, ymag : 0, zmag : 0}
1969-12-31 18:00:24.96: SCALED_PRESSURE {time_boot_ms : 24961, press_abs : 1020.7800293, press_diff : -0.00359375006519, temperature : 262}
1969-12-31 18:00:24.96: SENSOR_OFFSETS {mag_ofs_x : -75, mag_ofs_y : -22, mag_ofs_z : 59, mag_declination : 0.0, raw_press : 7478174, raw_temp : 8919118, gyro_cal_x : -0.0156067814678, gyro_cal_y : -0.023709481582, gyro_cal_z : 0.0299683660269, accel_cal_x : 0.581445813179, accel_cal_y : 2.14354848862, accel_cal_z : 0.361553192139}
1969-12-31 18:00:24.96: SYS_STATUS {onboard_control_sensors_present : 4294966315, onboard_control_sensors_enabled : 43, onboard_control_sensors_health : 4294966315, load : 300, voltage_battery : 10080, current_battery : -1, battery_remaining : -1, drop_rate_comm : 0, errors_comm : 0, errors_count1 : 0, errors_count2 : 0, errors_count3 : 0, errors_count4 : 0}
1969-12-31 18:00:24.96: MEMINFO {brkval : 6593, freemem : 1591}
1969-12-31 18:00:24.96: MISSION_CURRENT {seq : 0}
1969-12-31 18:00:24.77: GLOBAL_POSITION_INT {time_boot_ms : 24779, lat : 306324130, lon : -964817530, alt : 71400, relative_alt : 0, vx : 0, vy : 0, vz : 0, hdg : 35999}
1969-12-31 18:00:24.96: RC_CHANNELS_SCALED {time_boot_ms : 24964, port : 0, chan1_scaled : -3192, chan2_scaled : 2835, chan3_scaled : -14950, chan4_scaled : 3893, chan5_scaled : 0, chan6_scaled : 0, chan7_scaled : 0, chan8_scaled : 0, rssi : 0}
1969-12-31 18:00:24.96: SERVO_OUTPUT_RAW {time_usec : 24965916, port : 0, servo1_raw : 1494, servo2_raw : 1456, servo3_raw : 973, servo4_raw : 1499, servo5_raw : 1494, servo6_raw : 1500, servo7_raw : 1500, servo8_raw : 1500}
1969-12-31 18:00:24.96: RC_CHANNELS_RAW {time_boot_ms : 24966, port : 0, chan1_raw : 1494, chan2_raw : 1456, chan3_raw : 973, chan4_raw : 1499, chan5_raw : 1494, chan6_raw : 1499, chan7_raw : 1499, chan8_raw : 1918, rssi : 0}
1969-12-31 18:00:24.97: ATTITUDE {time_boot_ms : 24976, roll : -0.00134628172964, pitch : -0.000488069548737, yaw : -0.000256402767263, rollspeed : -0.00594187621027, pitchspeed : -0.0048595154658, yawspeed : -0.00123414804693}
1969-12-31 18:00:24.97: VFR_HUD {airspeed : 0.546934247017, groundspeed : 0.0, heading : 359, throttle : 0, alt : 71.4000015259, climb : -0.117402240634}
1969-12-31 18:00:24.97: AHRS {omegaIx : 0.0, omegaIy : 0.0, omegaIz : 0.0, accel_weight : 0.0, renorm_val : 0.0, error_rp : 0.00077877874719, error_yaw : 0.0}
1969-12-31 18:00:24.97: HWSTATUS {Vcc : 5006, I2Cerr : 0}
1969-12-31 18:00:24.97: WIND {direction : 0.0, speed : 0.0, speed_z : 0.0}
1969-12-31 18:00:24.97: RAW_IMU {time_usec : 25219512, xacc : 0, yacc : 1, zacc : -999, xgyro : -1, ygyro : -2, zgyro : 0, xmag : 0, ymag : 0, zmag : 0}
1969-12-31 18:00:25.22: SCALED_PRESSURE {time_boot_ms : 25220, press_abs : 1020.76000977, press_diff : -0.023593749851, temperature : 262}
1969-12-31 18:00:25.22: SENSOR_OFFSETS {mag_ofs_x : -75, mag_ofs_y : -22, mag_ofs_z : 59, mag_declination : 0.0, raw_press : 7478115, raw_temp : 8919097, gyro_cal_x : -0.0156067814678, gyro_cal_y : -0.023709481582, gyro_cal_z : 0.0299683660269, accel_cal_x : 0.581445813179, accel_cal_y : 2.14354848862, accel_cal_z : 0.361553192139}
1969-12-31 18:00:25.22: SYS_STATUS {onboard_control_sensors_present : 4294966315, onboard_control_sensors_enabled : 43, onboard_control_sensors_health : 4294966315, load : 238, voltage_battery : 10080, current_battery : -1, battery_remaining : -1, drop_rate_comm : 0, errors_comm : 0, errors_count1 : 0, errors_count2 : 0, errors_count3 : 0, errors_count4 : 0}
1969-12-31 18:00:25.22: MEMINFO {brkval : 6593, freemem : 1591}
1969-12-31 18:00:25.22: MISSION_CURRENT {seq : 0}
1969-12-31 18:00:25.18: GLOBAL_POSITION_INT {time_boot_ms : 25180, lat : 306324130, lon : -964817530, alt : 71390, relative_alt : 50, vx : 0, vy : 0, vz : 0, hdg : 35999}
1969-12-31 18:00:25.22: RC_CHANNELS_SCALED {time_boot_ms : 25224, port : 0, chan1_scaled : -3228, chan2_scaled : 2835, chan3_scaled : -14975, chan4_scaled : 3893, chan5_scaled : 0, chan6_scaled : 0, chan7_scaled : 0, chan8_scaled : 0, rssi : 0}
1969-12-31 18:00:25.22: SERVO_OUTPUT_RAW {time_usec : 25225140, port : 0, servo1_raw : 1493, servo2_raw : 1456, servo3_raw : 972, servo4_raw : 1499, servo5_raw : 1494, servo6_raw : 1500, servo7_raw : 1500, servo8_raw : 1500}
1969-12-31 18:00:25.22: RC_CHANNELS_RAW {time_boot_ms : 25225, port : 0, chan1_raw : 1493, chan2_raw : 1455, chan3_raw : 973, chan4_raw : 1499, chan5_raw : 1494, chan6_raw : 1499, chan7_raw : 1499, chan8_raw : 1918, rssi : 0}
1969-12-31 18:00:25.23: ATTITUDE {time_boot_ms : 25236, roll : -0.00192605145276, pitch : -0.000539068481885, yaw : -0.000300526822684, rollspeed : -0.00169894634746, pitchspeed : -0.00286398106255, yawspeed : -0.00017002504319}
1969-12-31 18:00:25.23: VFR_HUD {airspeed : 0.409218221903, groundspeed : 0.0, heading : 359, throttle : 0, alt : 71.4599990845, climb : 0.262700200081}
1969-12-31 18:00:25.23: AHRS {omegaIx : 0.0, omegaIy : 0.0, omegaIz : 0.0, accel_weight : 0.0, renorm_val : 0.0, error_rp : 0.00105834915303, error_yaw : 0.0}
1969-12-31 18:00:25.23: HWSTATUS {Vcc : 5006, I2Cerr : 0}
